datetime,ghi,temp_air,wind_speed,relative_humidity
2024-04-16 10:30:00+05:30,0.0,22.77,1.57,87.52
2024-04-16 11:30:00+05:30,91.18,24.21,2.38,79.14
2024-04-16 12:30:00+05:30,282.02,26.8,2.57,64.41
2024-04-16 13:30:00+05:30,491.4,29.96,2.77,48.01
2024-04-16 14:30:00+05:30,665.65,32.72,3.09,37.53
2024-04-16 15:30:00+05:30,754.42,34.94,3.43,30.88
2024-04-16 16:30:00+05:30,757.9,36.64,3.69,26.53
2024-04-16 17:30:00+05:30,747.22,37.76,3.75,23.81
2024-04-16 18:30:00+05:30,734.75,38.27,3.65,22.46
2024-04-16 19:30:00+05:30,600.95,38.18,3.51,22.13
2024-04-16 20:30:00+05:30,395.0,37.52,3.25,22.7
2024-04-16 21:30:00+05:30,222.12,36.25,2.78,24.65
2024-04-16 22:30:00+05:30,56.97,33.69,1.38,35.7
2024-04-16 23:30:00+05:30,0.0,30.88,1.2,48.38
2024-04-17 00:30:00+05:30,0.0,29.36,1.77,54.55
2024-04-17 01:30:00+05:30,0.0,28.31,2.16,59.06
2024-04-17 02:30:00+05:30,0.0,27.69,2.5,64.13
2024-04-17 03:30:00+05:30,0.0,27.09,2.49,70.23
2024-04-17 04:30:00+05:30,0.0,26.6,2.33,75.57
2024-04-17 05:30:00+05:30,0.0,26.19,2.11,80.53
2024-04-17 06:30:00+05:30,0.0,25.87,2.04,84.56
2024-04-17 07:30:00+05:30,0.0,25.61,1.99,87.37
2024-04-17 08:30:00+05:30,0.0,25.44,1.87,89.13
2024-04-17 09:30:00+05:30,0.0,25.27,1.67,90.62
2024-04-17 10:30:00+05:30,0.0,25.15,1.46,91.57
2024-04-17 11:30:00+05:30,97.18,25.94,1.78,86.99
2024-04-17 12:30:00+05:30,286.9,27.69,1.99,75.9
2024-04-17 13:30:00+05:30,502.83,29.81,1.43,63.92
2024-04-17 14:30:00+05:30,720.9,31.88,0.77,53.92
2024-04-17 15:30:00+05:30,839.2,33.68,0.82,46.23
2024-04-17 16:30:00+05:30,897.17,35.56,1.02,39.34
2024-04-17 17:30:00+05:30,850.38,36.88,1.06,34.72
2024-04-17 18:30:00+05:30,753.7,37.55,0.95,32.21
2024-04-17 19:30:00+05:30,598.17,37.6,0.84,31.15
2024-04-17 20:30:00+05:30,432.5,36.93,1.02,31.67
2024-04-17 21:30:00+05:30,221.6,35.52,1.68,34.51
2024-04-17 22:30:00+05:30,52.95,33.49,2.48,42.18
2024-04-17 23:30:00+05:30,0.0,31.17,3.24,52.22
2024-04-18 00:30:00+05:30,0.0,29.95,3.67,58.58
2024-04-18 01:30:00+05:30,0.0,28.84,3.99,66.03
2024-04-18 02:30:00+05:30,0.0,27.87,3.83,73.22
2024-04-18 03:30:00+05:30,0.0,27.07,3.62,79.35
2024-04-18 04:30:00+05:30,0.0,26.48,3.61,83.92
2024-04-18 05:30:00+05:30,0.0,26.07,3.77,86.58
2024-04-18 06:30:00+05:30,0.0,25.79,3.64,88.23
2024-04-18 07:30:00+05:30,0.0,25.58,3.31,89.53
2024-04-18 08:30:00+05:30,0.0,25.44,2.92,90.1
2024-04-18 09:30:00+05:30,0.0,25.26,2.44,90.88
2024-04-18 10:30:00+05:30,0.0,25.02,1.94,91.96
2024-04-18 11:30:00+05:30,82.88,25.7,2.39,87.48
2024-04-18 12:30:00+05:30,239.1,27.68,2.66,73.29
2024-04-18 13:30:00+05:30,412.35,30.06,2.16,59.24
2024-04-18 14:30:00+05:30,590.33,32.18,1.6,50.01
2024-04-18 15:30:00+05:30,706.88,33.95,1.18,43.17
2024-04-18 16:30:00+05:30,788.9,35.38,1.14,38.41
2024-04-18 17:30:00+05:30,769.3,36.0,1.41,36.22
2024-04-18 18:30:00+05:30,699.05,35.79,1.88,36.45
2024-04-18 19:30:00+05:30,544.03,35.15,2.59,38.18
2024-04-18 20:30:00+05:30,361.05,34.13,3.55,41.31
2024-04-18 21:30:00+05:30,202.43,32.76,4.37,46.21
2024-04-18 22:30:00+05:30,51.5,31.06,4.83,53.4
2024-04-18 23:30:00+05:30,0.0,29.34,4.87,62.41
2024-04-19 00:30:00+05:30,0.0,28.07,4.8,70.53
2024-04-19 01:30:00+05:30,0.0,27.24,4.36,76.3
2024-04-19 02:30:00+05:30,0.0,26.83,3.87,79.11
2024-04-19 03:30:00+05:30,0.0,26.63,3.45,80.31
2024-04-19 04:30:00+05:30,0.0,26.41,3.15,81.48
2024-04-19 05:30:00+05:30,0.0,26.13,2.78,83.21
2024-04-19 06:30:00+05:30,0.0,25.84,2.64,85.13
2024-04-19 07:30:00+05:30,0.0,25.57,2.44,86.87
2024-04-19 08:30:00+05:30,0.0,25.34,2.21,88.33
2024-04-19 09:30:00+05:30,0.0,25.11,1.88,89.72
2024-04-19 10:30:00+05:30,0.0,24.93,1.73,90.78
2024-04-19 11:30:00+05:30,79.85,25.65,2.53,86.72
2024-04-19 12:30:00+05:30,231.62,27.62,2.94,74.26
2024-04-19 13:30:00+05:30,399.17,29.96,2.61,60.51
2024-04-19 14:30:00+05:30,553.28,32.02,2.15,51.3
2024-04-19 15:30:00+05:30,673.4,33.83,1.9,44.22
2024-04-19 16:30:00+05:30,840.75,34.99,1.92,39.77
2024-04-19 17:30:00+05:30,824.6,35.64,2.15,37.17
2024-04-19 18:30:00+05:30,673.08,35.72,2.45,36.21
2024-04-19 19:30:00+05:30,559.0,35.44,2.88,36.54
2024-04-19 20:30:00+05:30,368.05,34.75,3.26,38.33
2024-04-19 21:30:00+05:30,191.12,33.56,3.55,41.94
2024-04-19 22:30:00+05:30,49.03,31.89,3.82,48.19
2024-04-19 23:30:00+05:30,0.0,29.94,3.78,57.46
2024-04-20 00:30:00+05:30,0.0,28.55,4.28,66.75
2024-04-20 01:30:00+05:30,0.0,27.39,4.41,75.96
2024-04-20 02:30:00+05:30,0.0,26.7,3.89,81.6
2024-04-20 03:30:00+05:30,0.0,26.28,3.3,84.65
2024-04-20 04:30:00+05:30,0.0,26.01,2.94,86.32
2024-04-20 05:30:00+05:30,0.0,25.82,2.68,87.34
2024-04-20 06:30:00+05:30,0.0,25.63,2.28,88.09
2024-04-20 07:30:00+05:30,0.0,25.4,2.05,88.85
2024-04-20 08:30:00+05:30,0.0,25.21,1.91,89.29
2024-04-20 09:30:00+05:30,0.0,24.98,1.78,89.9
2024-04-20 10:30:00+05:30,0.0,24.71,1.61,90.85
2024-04-20 11:30:00+05:30,78.7,25.98,2.47,82.94
2024-04-20 12:30:00+05:30,226.02,28.65,2.64,64.6
2024-04-20 13:30:00+05:30,409.45,31.46,2.22,50.3
2024-04-20 14:30:00+05:30,539.05,33.85,1.47,40.85
2024-04-20 15:30:00+05:30,638.6,35.91,0.44,33.86
2024-04-20 16:30:00+05:30,688.97,37.41,0.77,29.51
2024-04-20 17:30:00+05:30,677.17,38.37,1.56,26.91
2024-04-20 18:30:00+05:30,631.92,38.71,1.98,25.72
2024-04-20 19:30:00+05:30,497.95,38.42,2.09,25.8
2024-04-20 20:30:00+05:30,339.7,37.65,2.03,26.79
2024-04-20 21:30:00+05:30,180.43,36.36,2.21,29.22
2024-04-20 22:30:00+05:30,48.75,34.37,2.81,34.34
2024-04-20 23:30:00+05:30,0.0,31.82,3.66,43.47
2024-04-21 00:30:00+05:30,0.0,30.18,4.49,52.04
2024-04-21 01:30:00+05:30,0.0,28.76,4.44,61.25
2024-04-21 02:30:00+05:30,0.0,27.69,3.94,69.57
2024-04-21 03:30:00+05:30,0.0,26.93,3.45,75.56
2024-04-21 04:30:00+05:30,0.0,26.4,2.94,79.13
2024-04-21 05:30:00+05:30,0.0,25.92,2.46,82.13
2024-04-21 06:30:00+05:30,0.0,25.49,1.95,84.66
2024-04-21 07:30:00+05:30,0.0,25.02,1.51,87.22
2024-04-21 08:30:00+05:30,0.0,24.58,1.25,89.44
2024-04-21 09:30:00+05:30,0.0,24.21,1.01,91.18
2024-04-21 10:30:00+05:30,0.0,23.96,0.9,92.15
2024-04-21 11:30:00+05:30,93.82,25.39,1.19,83.19
2024-04-21 12:30:00+05:30,290.62,28.72,0.96,61.57
2024-04-21 13:30:00+05:30,493.85,31.82,0.62,46.65
2024-04-21 14:30:00+05:30,699.8,34.27,0.72,37.93
2024-04-21 15:30:00+05:30,841.38,36.34,1.22,31.71
2024-04-21 16:30:00+05:30,944.35,37.93,1.72,27.83
2024-04-21 17:30:00+05:30,746.08,38.99,2.02,25.55
2024-04-21 18:30:00+05:30,777.62,39.48,2.12,24.38
2024-04-21 19:30:00+05:30,645.28,39.32,2.09,24.17
2024-04-21 20:30:00+05:30,426.4,38.63,1.94,24.79
2024-04-21 21:30:00+05:30,210.68,37.4,1.73,26.62
2024-04-21 22:30:00+05:30,49.55,35.26,1.26,31.94
2024-04-21 23:30:00+05:30,0.0,32.58,1.52,41.69
2024-04-22 00:30:00+05:30,0.0,31.56,2.36,46.25
2024-04-22 01:30:00+05:30,0.0,30.42,2.56,52.91
2024-04-22 02:30:00+05:30,0.0,29.38,2.42,59.93
2024-04-22 03:30:00+05:30,0.0,28.43,2.22,66.84
2024-04-22 04:30:00+05:30,0.0,27.6,1.97,73.08
2024-04-22 05:30:00+05:30,0.0,26.96,1.77,78.08
2024-04-22 06:30:00+05:30,0.0,26.45,1.63,82.08
2024-04-22 07:30:00+05:30,0.0,26.03,1.47,85.35
2024-04-22 08:30:00+05:30,0.0,25.69,1.31,87.64
2024-04-22 09:30:00+05:30,0.0,25.48,1.2,88.87
2024-04-22 10:30:00+05:30,0.0,25.34,1.1,89.49
2024-04-22 11:30:00+05:30,102.15,25.93,1.29,86.44
2024-04-22 12:30:00+05:30,298.55,27.61,1.01,74.95
2024-04-22 13:30:00+05:30,530.08,30.05,0.42,60.29
2024-04-22 14:30:00+05:30,734.22,32.43,0.67,49.15
2024-04-22 15:30:00+05:30,832.85,34.46,1.21,40.63
2024-04-22 16:30:00+05:30,919.4,36.11,1.44,34.25
2024-04-22 17:30:00+05:30,759.17,37.16,1.48,30.53
2024-04-22 18:30:00+05:30,785.6,37.73,1.52,28.38
2024-04-22 19:30:00+05:30,663.55,37.71,1.63,27.49
2024-04-22 20:30:00+05:30,377.23,36.99,1.81,28.2
2024-04-22 21:30:00+05:30,198.62,35.72,2.35,30.78
2024-04-22 22:30:00+05:30,50.1,33.75,3.14,36.66
2024-04-22 23:30:00+05:30,0.0,31.49,3.69,46.25
2024-04-23 00:30:00+05:30,0.0,30.08,4.57,55.08
2024-04-23 01:30:00+05:30,0.0,28.78,4.51,64.26
2024-04-23 02:30:00+05:30,0.0,27.76,4.17,72.16
2024-04-23 03:30:00+05:30,0.0,27.06,3.68,77.53
2024-04-23 04:30:00+05:30,0.0,26.56,3.19,80.84
2024-04-23 05:30:00+05:30,0.0,26.23,2.73,82.61
2024-04-23 06:30:00+05:30,0.0,25.94,2.27,84.15
2024-04-23 07:30:00+05:30,0.0,25.68,1.91,85.44
2024-04-23 08:30:00+05:30,0.0,25.42,1.46,86.79
2024-04-23 09:30:00+05:30,0.0,25.2,1.23,87.9
2024-04-23 10:30:00+05:30,2.75,25.07,1.04,88.43
2024-04-23 11:30:00+05:30,92.47,25.94,1.12,83.01
2024-04-23 12:30:00+05:30,301.12,28.26,0.85,67.26
2024-04-23 13:30:00+05:30,532.97,30.88,0.59,52.98
2024-04-23 14:30:00+05:30,736.25,33.03,1.14,44.08
2024-04-23 15:30:00+05:30,878.33,34.97,1.69,37.28
2024-04-23 16:30:00+05:30,975.35,36.57,2.02,31.95
2024-04-23 17:30:00+05:30,941.55,37.54,2.05,28.35
2024-04-23 18:30:00+05:30,818.88,37.82,1.96,26.38
2024-04-23 19:30:00+05:30,622.78,37.52,1.86,25.71
2024-04-23 20:30:00+05:30,416.38,36.72,1.76,26.31
2024-04-23 21:30:00+05:30,217.48,35.51,1.68,28.15
2024-04-23 22:30:00+05:30,53.08,33.54,1.38,33.42
2024-04-23 23:30:00+05:30,0.0,31.04,1.53,42.44
2024-04-24 00:30:00+05:30,0.0,30.14,2.03,46.79
2024-04-24 01:30:00+05:30,0.0,29.27,2.01,51.73
2024-04-24 02:30:00+05:30,0.0,28.53,1.91,56.52
2024-04-24 03:30:00+05:30,0.0,27.92,1.79,61.15
2024-04-24 04:30:00+05:30,0.0,27.29,1.62,65.93
2024-04-24 05:30:00+05:30,0.0,26.62,1.51,70.88
2024-04-24 06:30:00+05:30,0.0,26.04,1.45,75.28
2024-04-24 07:30:00+05:30,0.0,25.65,1.47,78.54
2024-04-24 08:30:00+05:30,0.0,25.35,1.41,81.02
2024-04-24 09:30:00+05:30,0.0,25.12,1.32,82.74
2024-04-24 10:30:00+05:30,2.9,24.93,1.25,83.84
2024-04-24 11:30:00+05:30,85.9,25.89,1.34,79.11
2024-04-24 12:30:00+05:30,260.27,28.15,0.73,66.17
2024-04-24 13:30:00+05:30,429.65,30.64,0.44,51.16
2024-04-24 14:30:00+05:30,640.47,32.73,1.19,40.57
2024-04-24 15:30:00+05:30,776.05,34.5,1.59,32.7
2024-04-24 16:30:00+05:30,842.7,35.67,1.58,28.2
2024-04-24 17:30:00+05:30,822.75,36.27,1.37,25.58
2024-04-24 18:30:00+05:30,725.55,36.67,1.13,23.76
2024-04-24 19:30:00+05:30,573.58,36.62,1.1,22.92
2024-04-24 20:30:00+05:30,365.55,36.14,1.18,23.02
2024-04-24 21:30:00+05:30,201.27,35.22,1.21,24.38
2024-04-24 22:30:00+05:30,53.22,32.92,0.95,33.12
2024-04-24 23:30:00+05:30,0.0,30.71,1.42,39.5
2024-04-25 00:30:00+05:30,0.0,29.8,1.76,43.94
2024-04-25 01:30:00+05:30,0.0,29.1,2.33,49.07
2024-04-25 02:30:00+05:30,0.0,28.33,2.45,55.32
2024-04-25 03:30:00+05:30,0.0,27.49,2.46,62.85
2024-04-25 04:30:00+05:30,0.0,26.64,2.32,70.32
2024-04-25 05:30:00+05:30,0.0,25.98,2.28,76.48
2024-04-25 06:30:00+05:30,0.0,25.32,2.04,82.1
2024-04-25 07:30:00+05:30,0.0,24.75,1.75,86.51
2024-04-25 08:30:00+05:30,0.0,24.24,1.52,89.63
2024-04-25 09:30:00+05:30,0.0,23.8,1.3,91.87
2024-04-25 10:30:00+05:30,3.1,23.48,1.26,92.79
2024-04-25 11:30:00+05:30,101.1,25.08,1.63,82.85
2024-04-25 12:30:00+05:30,317.0,28.52,0.88,59.57
2024-04-25 13:30:00+05:30,549.97,31.8,2.48,42.24
2024-04-25 14:30:00+05:30,754.25,33.95,3.35,34.7
2024-04-25 15:30:00+05:30,893.6,35.6,3.74,30.31
2024-04-25 16:30:00+05:30,970.42,36.83,3.84,27.31
2024-04-25 17:30:00+05:30,954.47,37.64,3.73,25.25
2024-04-25 18:30:00+05:30,839.65,38.22,3.54,23.82
2024-04-25 19:30:00+05:30,658.08,38.3,3.54,23.26
2024-04-25 20:30:00+05:30,444.33,37.89,3.64,23.36
2024-04-25 21:30:00+05:30,219.15,36.86,3.66,24.57
2024-04-25 22:30:00+05:30,51.78,34.94,2.67,28.55
2024-04-25 23:30:00+05:30,0.0,32.46,1.81,36.14
2024-04-26 00:30:00+05:30,0.0,31.34,1.75,40.41
2024-04-26 01:30:00+05:30,0.0,30.29,1.7,45.34
2024-04-26 02:30:00+05:30,0.0,29.27,1.52,50.94
2024-04-26 03:30:00+05:30,0.0,28.42,1.54,56.31
2024-04-26 04:30:00+05:30,0.0,27.74,1.8,61.45
2024-04-26 05:30:00+05:30,0.0,27.08,1.89,66.57
2024-04-26 06:30:00+05:30,0.0,26.51,1.89,71.63
2024-04-26 07:30:00+05:30,0.0,26.0,1.89,76.67
2024-04-26 08:30:00+05:30,0.0,25.63,1.85,80.78
2024-04-26 09:30:00+05:30,0.0,25.38,1.7,83.6
2024-04-26 10:30:00+05:30,3.05,25.22,1.55,85.39
2024-04-26 11:30:00+05:30,95.43,26.2,1.71,80.5
2024-04-26 12:30:00+05:30,297.5,28.12,1.29,68.96
2024-04-26 13:30:00+05:30,527.72,30.69,0.59,53.16
2024-04-26 14:30:00+05:30,723.15,33.24,1.67,40.84
2024-04-26 15:30:00+05:30,842.8,35.37,2.38,33.17
2024-04-26 16:30:00+05:30,948.58,37.1,2.85,28.14
2024-04-26 17:30:00+05:30,869.3,38.41,3.1,24.92
2024-04-26 18:30:00+05:30,801.08,39.15,3.25,23.05
2024-04-26 19:30:00+05:30,661.28,39.24,3.4,22.24
2024-04-26 20:30:00+05:30,439.73,38.8,3.47,21.81
2024-04-26 21:30:00+05:30,218.32,37.74,3.38,22.43
2024-04-26 22:30:00+05:30,52.53,35.52,2.2,26.71
2024-04-26 23:30:00+05:30,0.0,32.38,1.39,35.02
2024-04-27 00:30:00+05:30,0.0,30.8,1.45,40.54
2024-04-27 01:30:00+05:30,0.0,29.58,1.51,45.91
2024-04-27 02:30:00+05:30,0.0,28.75,1.49,50.86
2024-04-27 03:30:00+05:30,0.0,28.06,1.66,56.03
2024-04-27 04:30:00+05:30,0.0,27.37,1.7,61.43
2024-04-27 05:30:00+05:30,0.0,26.85,1.56,66.04
2024-04-27 06:30:00+05:30,0.0,26.45,1.48,70.33
2024-04-27 07:30:00+05:30,0.0,26.15,1.47,73.19
2024-04-27 08:30:00+05:30,0.0,26.06,1.26,74.2
2024-04-27 09:30:00+05:30,0.0,25.9,0.85,75.07
2024-04-27 10:30:00+05:30,3.3,25.61,0.57,76.11
2024-04-27 11:30:00+05:30,118.47,26.29,0.58,72.9
2024-04-27 12:30:00+05:30,351.55,28.15,0.81,64.6
2024-04-27 13:30:00+05:30,585.22,30.4,1.44,52.21
2024-04-27 14:30:00+05:30,779.2,32.78,1.97,40.08
2024-04-27 15:30:00+05:30,911.9,34.98,2.41,30.95
2024-04-27 16:30:00+05:30,973.17,36.8,2.75,24.97
2024-04-27 17:30:00+05:30,857.62,38.06,3.02,22.1
2024-04-27 18:30:00+05:30,839.95,38.76,3.26,21.06
2024-04-27 19:30:00+05:30,698.95,38.86,3.55,20.93
2024-04-27 20:30:00+05:30,481.58,38.45,3.83,21.39
2024-04-27 21:30:00+05:30,259.42,37.42,3.96,22.73
2024-04-27 22:30:00+05:30,63.03,35.49,2.97,26.08
2024-04-27 23:30:00+05:30,0.0,32.02,1.9,34.71
2024-04-28 00:30:00+05:30,0.0,30.78,1.98,38.6
2024-04-28 01:30:00+05:30,0.0,29.76,2.03,42.71
2024-04-28 02:30:00+05:30,0.0,28.82,1.88,47.78
2024-04-28 03:30:00+05:30,0.0,27.96,1.62,53.03
2024-04-28 04:30:00+05:30,0.0,27.38,1.24,57.6
2024-04-28 05:30:00+05:30,0.0,26.85,0.9,61.64
2024-04-28 06:30:00+05:30,0.0,26.29,0.62,65.25
2024-04-28 07:30:00+05:30,0.0,25.75,0.5,68.33
2024-04-28 08:30:00+05:30,0.0,25.45,0.38,70.06
2024-04-28 09:30:00+05:30,0.0,25.02,0.36,72.0
2024-04-28 10:30:00+05:30,4.0,24.55,0.61,73.65
2024-04-28 11:30:00+05:30,121.6,25.97,1.1,69.28
2024-04-28 12:30:00+05:30,354.27,28.66,1.23,58.84
2024-04-28 13:30:00+05:30,586.65,31.78,1.79,43.93
2024-04-28 14:30:00+05:30,779.97,34.58,2.33,33.39
2024-04-28 15:30:00+05:30,915.95,36.84,2.78,26.76
2024-04-28 16:30:00+05:30,979.08,38.56,3.13,22.81
2024-04-28 17:30:00+05:30,961.08,39.68,3.41,20.67
2024-04-28 18:30:00+05:30,865.58,40.2,3.6,19.74
2024-04-28 19:30:00+05:30,709.2,40.18,3.79,19.43
2024-04-28 20:30:00+05:30,509.38,39.53,3.94,19.94
2024-04-28 21:30:00+05:30,269.75,38.33,3.94,21.43
2024-04-28 22:30:00+05:30,64.3,36.3,2.99,24.72
2024-04-28 23:30:00+05:30,0.0,32.85,1.67,32.49
2024-04-29 00:30:00+05:30,0.0,31.68,1.66,36.06
2024-04-29 01:30:00+05:30,0.0,30.48,1.81,40.19
2024-04-29 02:30:00+05:30,0.0,29.5,1.79,44.78
2024-04-29 03:30:00+05:30,0.0,28.72,1.6,49.68
2024-04-29 04:30:00+05:30,0.0,28.08,1.48,54.8
2024-04-29 05:30:00+05:30,0.0,27.46,1.49,59.75
2024-04-29 06:30:00+05:30,0.0,26.85,1.52,64.39
2024-04-29 07:30:00+05:30,0.0,26.28,1.5,68.79
2024-04-29 08:30:00+05:30,0.0,25.8,1.4,72.67
2024-04-29 09:30:00+05:30,0.0,25.38,1.11,75.79
2024-04-29 10:30:00+05:30,3.75,25.14,0.98,77.63
2024-04-29 11:30:00+05:30,112.38,26.41,1.34,73.23
2024-04-29 12:30:00+05:30,337.75,29.01,0.78,61.5
2024-04-29 13:30:00+05:30,570.65,32.2,0.33,45.84
2024-04-29 14:30:00+05:30,764.28,35.11,1.11,34.12
2024-04-29 15:30:00+05:30,909.15,37.48,1.8,26.55
2024-04-29 16:30:00+05:30,987.85,39.27,2.41,21.73
2024-04-29 17:30:00+05:30,958.35,40.43,2.82,18.76
2024-04-29 18:30:00+05:30,786.03,40.97,3.11,16.97
2024-04-29 19:30:00+05:30,693.1,40.84,3.39,16.12
2024-04-29 20:30:00+05:30,489.42,40.08,3.48,16.09
2024-04-29 21:30:00+05:30,245.93,38.74,3.26,16.89
2024-04-29 22:30:00+05:30,57.2,36.3,2.02,20.2
2024-04-29 23:30:00+05:30,0.0,33.01,0.98,26.71
2024-04-30 00:30:00+05:30,0.0,31.93,0.59,29.94
2024-04-30 01:30:00+05:30,0.0,30.3,1.2,34.55
2024-04-30 02:30:00+05:30,0.0,28.89,1.63,40.52
2024-04-30 03:30:00+05:30,0.0,27.97,1.68,46.89
2024-04-30 04:30:00+05:30,0.0,27.28,1.88,53.53
2024-04-30 05:30:00+05:30,0.0,26.56,2.29,60.12
2024-04-30 06:30:00+05:30,0.0,25.87,2.28,66.11
2024-04-30 07:30:00+05:30,0.0,25.38,2.11,70.82
2024-04-30 08:30:00+05:30,0.0,25.08,2.07,74.46
2024-04-30 09:30:00+05:30,0.0,24.81,1.9,77.75
2024-04-30 10:30:00+05:30,3.8,24.61,1.71,79.95
2024-04-30 11:30:00+05:30,98.5,25.96,2.08,74.4
2024-04-30 12:30:00+05:30,283.25,28.76,1.88,61.48
2024-04-30 13:30:00+05:30,470.3,31.74,1.09,48.77
2024-04-30 14:30:00+05:30,646.3,34.99,0.29,35.41
2024-04-30 15:30:00+05:30,766.85,37.6,0.34,27.24
2024-04-30 16:30:00+05:30,903.05,39.43,0.78,22.82
2024-04-30 17:30:00+05:30,863.1,40.59,1.05,20.63
2024-04-30 18:30:00+05:30,735.62,41.05,1.2,19.96
2024-04-30 19:30:00+05:30,593.7,40.8,1.33,20.28
2024-04-30 20:30:00+05:30,408.92,39.83,1.8,21.76
2024-04-30 21:30:00+05:30,195.93,38.1,2.62,25.03
2024-04-30 22:30:00+05:30,46.9,35.45,3.65,31.71
2024-04-30 23:30:00+05:30,0.0,32.15,4.33,43.41
2024-05-01 00:30:00+05:30,0.0,30.52,4.97,53.72
2024-05-01 01:30:00+05:30,0.0,28.98,5.05,64.35
2024-05-01 02:30:00+05:30,0.0,27.8,4.77,73.54
2024-05-01 03:30:00+05:30,0.0,26.98,4.37,79.75
2024-05-01 04:30:00+05:30,0.0,26.47,4.07,82.87
2024-05-01 05:30:00+05:30,0.0,26.15,3.91,84.52
2024-05-01 06:30:00+05:30,0.0,25.84,3.76,86.24
2024-05-01 07:30:00+05:30,0.0,25.57,3.49,87.81
2024-05-01 08:30:00+05:30,0.0,25.4,3.08,88.64
2024-05-01 09:30:00+05:30,0.0,25.25,2.56,89.13
2024-05-01 10:30:00+05:30,3.3,25.07,2.08,89.85
2024-05-01 11:30:00+05:30,92.25,26.13,2.74,83.24
2024-05-01 12:30:00+05:30,270.33,28.72,2.73,67.77
2024-05-01 13:30:00+05:30,464.3,32.01,2.15,51.98
2024-05-01 14:30:00+05:30,611.78,35.12,1.47,40.3
2024-05-01 15:30:00+05:30,734.97,37.63,1.08,32.75
2024-05-01 16:30:00+05:30,860.3,39.45,1.11,28.26
2024-05-01 17:30:00+05:30,793.65,40.49,1.37,25.97
2024-05-01 18:30:00+05:30,733.2,40.87,1.77,25.28
2024-05-01 19:30:00+05:30,602.53,40.49,2.3,26.07
2024-05-01 20:30:00+05:30,428.52,39.45,3.11,28.08
2024-05-01 21:30:00+05:30,235.88,37.59,4.18,32.32
2024-05-01 22:30:00+05:30,60.08,35.13,5.18,39.48
2024-05-01 23:30:00+05:30,0.0,32.49,5.85,49.83
2024-05-02 00:30:00+05:30,0.0,30.43,6.21,60.5
2024-05-02 01:30:00+05:30,0.0,28.92,5.86,69.3
2024-05-02 02:30:00+05:30,0.0,28.02,5.22,74.67
2024-05-02 03:30:00+05:30,0.0,27.56,4.51,77.23
2024-05-02 04:30:00+05:30,0.0,27.24,3.94,78.84
2024-05-02 05:30:00+05:30,0.0,26.98,3.6,80.16
2024-05-02 06:30:00+05:30,0.0,26.77,3.42,81.13
2024-05-02 07:30:00+05:30,0.0,26.54,3.17,82.11
2024-05-02 08:30:00+05:30,0.0,26.25,2.69,83.52
2024-05-02 09:30:00+05:30,0.0,25.98,2.16,84.95
2024-05-02 10:30:00+05:30,3.92,25.74,1.8,86.23
2024-05-02 11:30:00+05:30,103.35,26.84,2.54,79.65
2024-05-02 12:30:00+05:30,295.4,29.38,2.63,64.55
2024-05-02 13:30:00+05:30,528.15,32.45,2.04,49.49
2024-05-02 14:30:00+05:30,699.25,35.11,1.46,40.49
2024-05-02 15:30:00+05:30,805.95,37.33,1.36,34.54
2024-05-02 16:30:00+05:30,851.58,38.85,1.63,30.79
2024-05-02 17:30:00+05:30,808.7,39.78,1.88,28.33
2024-05-02 18:30:00+05:30,780.65,40.06,2.03,27.26
2024-05-02 19:30:00+05:30,639.08,39.51,2.36,27.67
2024-05-02 20:30:00+05:30,432.75,38.49,2.87,29.53
2024-05-02 21:30:00+05:30,245.18,37.24,3.55,32.39
2024-05-02 22:30:00+05:30,56.92,35.48,4.08,37.12
2024-05-02 23:30:00+05:30,0.0,33.44,4.29,44.39
2024-05-03 00:30:00+05:30,0.0,32.06,4.96,51.74
2024-05-03 01:30:00+05:30,0.0,30.54,4.96,60.72
2024-05-03 02:30:00+05:30,0.0,29.31,4.84,69.26
2024-05-03 03:30:00+05:30,0.0,28.37,4.51,75.98
2024-05-03 04:30:00+05:30,0.0,27.73,4.14,80.31
2024-05-03 05:30:00+05:30,0.0,27.29,3.89,83.13
2024-05-03 06:30:00+05:30,0.0,26.96,3.74,85.17
2024-05-03 07:30:00+05:30,0.0,26.73,3.65,86.56
2024-05-03 08:30:00+05:30,0.0,26.6,3.47,86.94
2024-05-03 09:30:00+05:30,0.0,26.5,3.16,87.24
2024-05-03 10:30:00+05:30,3.28,26.41,2.92,87.19
2024-05-03 11:30:00+05:30,76.75,27.19,3.47,81.9
2024-05-03 12:30:00+05:30,221.23,29.13,3.77,69.77
2024-05-03 13:30:00+05:30,387.45,31.66,3.71,56.13
2024-05-03 14:30:00+05:30,569.53,34.12,3.5,45.6
2024-05-03 15:30:00+05:30,671.17,35.84,3.34,39.61
2024-05-03 16:30:00+05:30,716.47,36.72,3.32,36.63
2024-05-03 17:30:00+05:30,723.7,36.88,3.47,35.9
2024-05-03 18:30:00+05:30,651.42,36.57,3.76,36.65
2024-05-03 19:30:00+05:30,555.38,35.79,4.16,39.05
2024-05-03 20:30:00+05:30,332.4,34.61,4.59,43.24
2024-05-03 21:30:00+05:30,163.52,33.24,4.88,48.48
2024-05-03 22:30:00+05:30,38.47,31.64,4.98,55.08
2024-05-03 23:30:00+05:30,0.0,30.13,4.9,62.06
2024-05-04 00:30:00+05:30,0.0,28.96,4.75,68.0
